Data Source,TIMEFRAME (DD/MM/YYYY),Volumetric Flow Meter 1,Volumetric Flow Meter 2,Pump Speed (RPM),Pump Torque ,Ambient Temperature,Horse Power,Pump Efficiency,PUMP FAILURE (1 or 0)
Raw,9/12/2014 17:45,43.08,41.89,93,182,45,3.22,76.16,0
Raw,9/12/2014 17:46,43.5,41.69,84,210,54,3.36,75.80,0
Raw,9/12/2014 17:47,41.05,40.99,93,195,50,3.45,74.53,0
Raw,9/12/2014 17:48,41.24,41.92,85,188,51,3.04,76.22,0
Raw,9/12/2014 17:49,41.41,42.13,93,220,47,3.90,76.60,0
Raw,9/12/2014 17:50,42.07,42.75,101,222,55,4.27,76.49,0
Raw,9/12/2014 17:51,43.05,42.83,97,237,53,4.38,78.27,0
Raw,9/12/2014 17:52,43.61,44.08,98,231,55,4.31,79.29,0
Raw,9/12/2014 17:53,43.8,43.09,100,239,53,4.55,79.64,0
Raw,9/12/2014 17:54,42.37,44.59,98,227,54,4.24,77.04,0
Raw,9/12/2014 17:55,42.96,42.87,100,237,52,4.51,78.11,0
Raw,9/12/2014 17:56,44.16,43.05,100,235,53,4.47,80.29,0
Raw,9/12/2014 17:57,42.81,43.94,95,239,52,4.32,77.84,0
Raw,9/12/2014 17:58,43.93,44.46,101,231,54,4.44,79.87,0
Raw,9/12/2014 17:59,42.91,44.67,104,224,53,4.44,78.02,0
Raw,9/12/2014 18:00,42.53,43.67,99,227,54,4.28,77.33,0
Raw,9/12/2014 18:01,43.47,42.74,102,236,53,4.58,79.04,0
Raw,9/12/2014 18:02,44.34,42.63,101,225,53,4.33,80.62,0
Raw,9/12/2014 18:03,42.24,44.57,103,224,52,4.39,76.80,0
Raw,9/12/2014 18:04,44.12,44.93,98,232,54,4.33,80.22,0
Raw,9/12/2014 18:05,44.16,42.53,104,231,53,4.57,80.29,0
Raw,9/12/2014 18:06,43.57,43.77,102,228,53,4.43,79.22,0
Raw,9/12/2014 18:07,43.22,43.89,101,227,52,4.37,78.58,0
Raw,9/12/2014 18:08,42.35,43.73,95,238,53,4.31,77.00,0
Raw,9/12/2014 18:09,44.04,43.33,99,228,54,4.30,80.07,0
Raw,9/12/2014 18:10,44.9,42.98,98,231,52,4.31,81.64,0
Raw,9/12/2014 18:11,44.7,44.94,99,234,54,4.41,81.27,0
Raw,9/12/2014 18:12,42.36,44.03,99,226,54,4.26,77.02,0
Raw,9/12/2014 18:13,42.09,44.63,100,229,52,4.36,76.53,0
Raw,9/12/2014 18:14,43.43,44.05,101,230,55,4.42,78.96,0
Raw,9/12/2014 18:15,42.13,42.24,98,227,53,4.24,76.60,0
Raw,9/12/2014 18:16,42.9,43.36,104,237,53,4.69,78.00,0
Raw,9/12/2014 18:17,43.76,44.55,98,239,54,4.46,79.56,0
Raw,9/12/2014 18:18,44.15,42.06,104,230,52,4.55,80.27,0
Raw,9/12/2014 18:19,44.33,44.88,104,226,54,4.48,80.60,0
Raw,9/12/2014 18:20,42.58,42.23,102,239,52,4.64,77.42,0
Raw,9/12/2014 18:21,42.78,42.8,101,226,55,4.35,77.78,0
Raw,9/12/2014 18:22,43.83,44.02,96,220,52,4.02,79.69,0
Raw,9/12/2014 18:23,44.87,42.24,105,229,53,4.58,81.58,0
Raw,9/12/2014 18:24,42.15,42.93,105,239,53,4.78,76.64,0
Raw,9/12/2014 18:25,43.78,43.08,95,228,53,4.12,79.60,0
Raw,9/12/2014 18:26,42.78,42.01,101,236,52,4.54,77.78,0
Raw,9/12/2014 18:27,43.55,42.06,99,237,55,4.47,79.18,0
Raw,9/12/2014 18:28,44.87,42.45,102,232,52,4.51,81.58,0
Raw,9/12/2014 18:29,43,43.43,104,233,52,4.61,78.18,0
Raw,9/12/2014 18:30,43.89,44.96,96,236,53,4.31,79.80,0
Raw,9/12/2014 18:31,43.77,44.15,104,235,54,4.65,79.58,0
Raw,9/12/2014 18:32,43.63,43.97,105,240,54,4.80,79.33,0
Raw,9/12/2014 18:33,42.09,40.56,97,235,53,4.34,76.53,0
Raw,9/12/2014 18:34,40.7,43,98,185,46,2.85,78.18,0
Raw,9/12/2014 18:35,41.99,41.93,101,186,53,3.01,76.24,0
Raw,9/12/2014 18:36,43.2,42.4,103,180,46,3.32,77.09,0
Raw,9/12/2014 18:37,41.35,42.11,104,180,49,3.26,76.56,0
Raw,9/12/2014 18:38,40.53,40.63,97,194,47,3.62,73.87,0
Raw,9/12/2014 18:39,42.48,40.37,100,207,50,3.15,73.40,0
Raw,9/12/2014 18:40,40.36,41.02,103,180,53,2.81,74.58,0
Raw,9/12/2014 18:41,41.73,40.78,100,185,55,3.13,74.15,0
Raw,9/12/2014 18:42,40.54,40.45,103,210,46,3.20,73.55,0
Raw,9/12/2014 18:43,41.97,42.34,100,188,52,2.90,76.98,0
Raw,9/12/2014 18:44,41.06,40.59,103,180,53,3.08,73.80,0
Raw,9/12/2014 18:45,40.4,40.35,99,181,52,2.79,73.36,0
Raw,9/12/2014 18:46,41.54,40.38,89,188,48,3.33,73.42,0
Raw,9/12/2014 18:47,41.97,40.1,93,192,50,3.22,72.91,0
Raw,9/12/2014 18:48,41.21,42.75,93,191,48,3.35,77.73,0
Raw,9/12/2014 18:49,41.72,41.81,97,186,49,3.51,76.02,0
Raw,9/12/2014 18:50,41.77,41.33,89,198,47,3.36,75.15,0
Raw,9/12/2014 18:51,40.7,41.92,93,181,55,3.21,76.22,0
Raw,9/12/2014 18:52,42.92,43.33,93,217,47,3.84,78.78,0
Raw,9/12/2014 18:53,40.95,41.28,97,202,48,3.73,75.05,0
Raw,9/12/2014 18:54,42.68,40.72,98,191,54,3.56,74.04,0
Raw,9/12/2014 18:55,43.64,41.51,82,207,51,3.23,75.47,0
Raw,9/12/2014 18:56,40.23,42.49,83,198,50,3.13,77.25,0
Raw,9/12/2014 18:57,41.53,40.34,86,191,54,3.13,73.35,0
Raw,9/12/2014 18:58,40.22,41.95,95,194,45,3.51,76.27,0
Raw,9/12/2014 18:59,43.62,42.18,87,211,45,3.50,76.69,0
Raw,9/12/2014 19:00,40.11,40.84,99,196,53,3.69,74.25,0
Raw,9/12/2014 19:01,42.76,40.16,93,204,55,3.61,73.02,0
Raw,9/12/2014 19:02,40.94,40.68,91,204,52,3.53,73.96,0
Raw,9/12/2014 19:03,41.15,40.63,92,218,49,3.82,73.87,0
Raw,9/12/2014 19:04,43.62,43.08,92,202,51,3.54,78.33,0
Raw,9/12/2014 19:05,42.88,44,83,192,55,3.03,80.00,0
Raw,9/12/2014 19:06,40.88,41.74,89,191,52,3.24,75.89,0
Raw,9/12/2014 19:07,42.76,43.41,92,213,54,3.73,78.93,0
Raw,9/12/2014 19:08,42.08,40.91,80,182,53,2.77,74.38,0
Raw,9/12/2014 19:09,43.24,41.66,97,206,54,3.80,75.75,0
Raw,9/12/2014 19:10,41.76,40.33,100,214,53,4.07,73.33,0
Raw,9/12/2014 19:11,41.05,43.99,91,185,47,3.21,79.98,0
Raw,9/12/2014 19:12,41.22,43.81,89,220,55,3.73,79.65,0
Raw,9/12/2014 19:13,42.33,43.61,83,191,49,3.02,79.29,0
Raw,9/12/2014 19:14,40.92,41.75,86,194,53,3.18,75.91,0
Raw,9/12/2014 19:15,43.91,42.14,99,204,53,3.85,76.62,0
Raw,9/12/2014 19:16,41.25,41.67,84,184,51,2.94,75.76,0
Raw,9/12/2014 19:17,42,41,82,208,53,3.25,74.55,0
Raw,9/12/2014 19:18,42.61,40.62,88,218,51,3.65,73.85,0
Raw,9/12/2014 19:19,42.17,42.69,80,191,55,2.91,77.62,0
Raw,9/12/2014 19:20,40.38,42.62,80,198,46,3.02,77.49,0
Raw,9/12/2014 19:21,42.83,42.59,99,185,53,3.49,77.44,0
Raw,9/12/2014 19:22,42.08,40.62,83,183,49,2.89,73.85,0
Raw,9/12/2014 19:23,43.91,40,85,199,45,3.22,72.73,0
Raw,9/12/2014 19:24,41.34,43.12,89,195,54,3.30,78.40,0
Raw,9/12/2014 19:25,40.9,42.08,100,183,51,3.48,76.51,0
Raw,9/12/2014 19:26,42.49,42.49,99,195,52,3.68,77.25,0
Raw,9/12/2014 19:27,40.27,42.36,95,186,49,3.36,77.02,0
Raw,9/12/2014 19:28,41.16,43.06,80,196,55,2.99,78.29,0
Raw,9/12/2014 19:29,41.05,41.18,83,181,47,2.86,74.87,0
Raw,9/12/2014 19:30,42.05,42.75,91,212,55,3.67,77.73,0
Raw,9/12/2014 19:31,42.13,41.84,98,191,47,3.56,76.07,0
Raw,9/12/2014 19:32,41,41.77,89,189,51,3.20,75.95,0
Raw,9/12/2014 19:33,41.21,43.65,96,200,55,3.66,79.36,0
Raw,9/12/2014 19:34,41.72,40.52,80,183,46,2.79,73.67,0
Raw,9/12/2014 19:35,40.05,41.97,80,216,45,3.29,76.31,0
Raw,9/12/2014 19:36,42.19,42.26,96,202,53,3.69,76.84,0
Raw,9/12/2014 19:37,40.45,40.17,98,199,52,3.71,73.04,0
Raw,9/12/2014 19:38,43.51,40.36,100,196,45,3.73,73.38,0
Raw,9/12/2014 19:39,41.33,43.54,85,181,45,2.93,79.16,0
Raw,9/12/2014 19:40,41.95,43.73,94,219,50,3.92,79.51,0
Raw,9/12/2014 19:41,43.58,40.32,93,185,47,3.28,73.31,0
Raw,9/12/2014 19:42,41.14,42.07,80,190,54,2.89,76.49,0
Raw,9/12/2014 19:43,42.3,40.27,90,189,49,3.24,73.22,0
Raw,9/12/2014 19:44,42.83,40.59,99,201,47,3.79,73.80,0
Raw,9/12/2014 19:45,42.65,42.98,80,191,53,2.91,78.15,0
Raw,9/12/2014 19:46,41.14,42.98,100,209,46,3.98,78.15,0
Raw,9/12/2014 19:47,40.5,40.53,99,216,51,4.07,73.69,0
Raw,9/12/2014 19:48,41.86,43.02,96,197,55,3.60,78.22,0
Raw,9/12/2014 19:49,43.8,40.98,84,182,49,2.91,74.51,0
Raw,9/12/2014 19:50,41.06,43.1,81,183,49,2.82,78.36,0
Raw,9/12/2014 19:51,41.73,43.94,93,202,53,3.58,79.89,0
Raw,9/12/2014 19:52,41.53,40.93,87,212,51,3.51,74.42,0
Raw,9/12/2014 19:53,40.29,43.6,91,219,47,3.79,79.27,0
Raw,9/12/2014 19:54,41.89,42.74,82,188,45,2.94,77.71,0
Raw,9/12/2014 19:55,40.32,41.13,93,181,48,3.21,74.78,0
Raw,9/12/2014 19:56,43.11,43.29,81,207,54,3.19,78.71,0
Raw,9/12/2014 19:57,40.07,41.59,84,190,50,3.04,75.62,0
Raw,9/12/2014 19:58,40.54,40.06,91,206,45,3.57,72.84,0
Raw,9/12/2014 19:59,41.32,40.81,84,215,53,3.44,74.20,0
Raw,9/12/2014 20:00,42.73,44,91,217,49,3.76,80.00,0
Raw,9/12/2014 20:01,42.94,43.29,83,191,48,3.02,78.71,0
Raw,9/12/2014 20:02,42.17,41.97,86,190,46,3.11,76.31,0
Raw,9/12/2014 20:03,41.57,40.44,92,188,46,3.29,73.53,0
Raw,9/12/2014 20:04,42.63,43.11,95,207,54,3.74,78.38,0
Raw,9/12/2014 20:05,40.26,43.4,83,183,47,2.89,78.91,0
Raw,9/12/2014 20:06,43.31,42.16,85,200,53,3.24,76.65,0
Raw,9/12/2014 20:07,41.87,40.75,86,201,49,3.29,74.09,0
Raw,9/12/2014 20:08,41.31,43.12,86,214,48,3.50,78.40,0
Raw,9/12/2014 20:09,43.84,40.2,91,183,52,3.17,73.09,0
Raw,9/12/2014 20:10,40.32,43.56,93,184,48,3.26,79.20,0
Raw,9/12/2014 20:11,42.21,41.78,86,180,50,2.95,75.96,0
Raw,9/12/2014 20:12,40.52,42.16,88,206,54,3.45,76.65,0
Raw,9/12/2014 20:13,43.25,40.79,82,198,54,3.09,74.16,0
Raw,9/12/2014 20:14,40.53,43.28,91,206,46,3.57,78.69,0
Raw,9/12/2014 20:15,43.82,40.93,82,188,49,2.94,74.42,0
Raw,9/12/2014 20:16,40.26,40.63,89,189,45,3.20,73.87,0
Raw,9/12/2014 20:17,43.48,43.21,100,193,45,3.67,78.56,0
Raw,9/12/2014 20:18,41.88,40.6,97,208,52,3.84,73.82,0
Raw,9/12/2014 20:19,41.93,41.82,83,200,46,3.16,76.04,0
Raw,9/12/2014 20:20,42.88,42.78,92,217,51,3.80,77.78,0
Raw,9/12/2014 20:21,42.53,41.69,95,198,53,3.58,75.80,0
Raw,9/12/2014 20:22,41.11,44,99,218,55,4.11,80.00,0
Raw,9/12/2014 20:23,40.5,43.22,98,220,47,4.11,78.58,0
Raw,9/12/2014 20:24,41.77,42.23,90,212,52,3.63,76.78,0
Raw,9/12/2014 20:25,43.64,42.32,91,220,51,3.81,76.95,0
Raw,9/12/2014 20:26,40.89,43.93,93,211,46,3.74,79.87,0
Raw,9/12/2014 20:27,43.72,40.36,80,202,55,3.08,73.38,0
Raw,9/12/2014 20:28,43.08,41.68,85,197,53,3.19,75.78,0
Raw,9/12/2014 20:29,41.47,42.9,83,180,49,2.84,78.00,0
Raw,9/12/2014 20:30,42.4,42.71,84,195,53,3.12,77.65,0
Raw,9/12/2014 20:31,42.94,42.95,81,198,53,3.05,78.09,0
Raw,9/12/2014 20:32,40.64,41.03,96,193,48,3.53,74.60,0
Raw,9/12/2014 20:33,41.82,42.29,96,187,48,3.42,76.89,0
Raw,9/12/2014 20:34,40.64,40.02,80,204,52,3.11,72.76,0
Raw,9/12/2014 20:35,43.19,43.56,91,197,45,3.41,79.20,0
Raw,9/12/2014 20:36,40.33,43.28,91,180,51,3.12,78.69,0
Raw,9/12/2014 20:37,40.81,40.7,95,216,51,3.91,74.00,0
Raw,9/12/2014 20:38,41.98,42.41,81,218,49,3.36,77.11,0
Raw,9/12/2014 20:39,42.44,40.35,87,202,54,3.35,73.36,0
Raw,9/12/2014 20:40,40.33,43.01,100,219,48,4.17,78.20,0
Raw,9/12/2014 20:41,43.69,42.8,80,180,47,2.74,77.82,0
Raw,9/12/2014 20:42,43.68,43.02,86,180,55,2.95,78.22,0
Raw,9/12/2014 20:43,43.7,41.53,85,207,54,3.35,75.51,0
Raw,9/12/2014 20:44,43.28,41.57,93,184,53,3.26,75.58,0
Raw,9/12/2014 20:45,43.21,41.9,88,220,55,3.69,76.18,0
Raw,9/12/2014 20:46,42.65,40.64,97,213,52,3.93,73.89,0
Raw,9/12/2014 20:47,40.71,41.77,83,218,49,3.45,75.95,0
Raw,9/12/2014 20:48,40.09,40.02,95,187,54,3.38,72.76,0
Raw,9/12/2014 20:49,42.31,42.97,98,203,53,3.79,78.13,0
Raw,9/12/2014 20:50,41.68,41.56,98,208,52,3.88,75.56,0
Raw,9/12/2014 20:51,41.64,40.51,83,213,55,3.37,73.65,0
Raw,9/12/2014 20:52,40.28,43.03,80,204,53,3.11,78.24,0
Raw,9/12/2014 20:53,41.75,41.88,80,190,48,2.89,76.15,0
Raw,9/12/2014 20:54,43.41,41.05,92,200,54,3.50,74.64,0
Raw,9/12/2014 20:55,41.3,40.76,98,216,54,4.03,74.11,0
Raw,9/12/2014 20:56,42.12,42.97,81,215,51,3.32,78.13,0
Raw,9/12/2014 20:57,42.89,43.8,93,181,55,3.21,79.64,0
Raw,9/12/2014 20:58,40.37,41,96,198,48,3.62,74.55,0
Raw,9/12/2014 20:59,43.05,41.87,94,215,48,3.85,76.13,0
Raw,9/12/2014 21:00,41.5,40.49,94,181,55,3.24,73.62,0
Raw,9/12/2014 21:01,42.78,43.33,99,190,53,3.58,78.78,0
Raw,9/12/2014 21:02,42.03,42.22,105,224,52,4.48,76.42,0
Raw,9/12/2014 21:03,43.97,44.56,103,221,53,4.33,79.95,0
Raw,9/12/2014 21:04,44.02,42.5,101,227,55,4.37,80.04,0
Raw,9/12/2014 21:05,44.62,42.05,100,237,53,4.51,81.13,0
Raw,9/12/2014 21:06,43.48,44.72,98,239,53,4.46,79.05,0
Raw,9/12/2014 21:07,44.62,43.27,99,235,53,4.43,81.13,0
Raw,9/12/2014 21:08,44.53,44.48,96,227,53,4.15,80.96,0
Raw,9/12/2014 21:09,43.55,42.12,105,220,55,4.40,79.18,0
Raw,9/12/2014 21:10,42.08,42.28,95,229,52,4.14,76.51,0
Raw,9/12/2014 21:11,42.23,43.95,103,232,54,4.55,76.78,0
Raw,9/12/2014 21:12,42.57,44.83,97,226,54,4.17,77.40,0
Raw,9/12/2014 21:13,44.79,42.89,103,225,52,4.41,81.44,0
Raw,9/12/2014 21:14,43.23,44.48,104,238,55,4.71,78.60,0
Raw,9/12/2014 21:15,42.66,43.36,98,231,54,4.31,77.56,0
Raw,9/12/2014 21:16,44.08,43.02,96,231,53,4.22,80.15,0
Raw,9/12/2014 21:17,42.12,44.22,99,234,55,4.41,76.58,0
Raw,9/12/2014 21:18,42.42,44.13,104,225,52,4.46,77.13,0
Raw,9/12/2014 21:19,44.39,44.51,102,235,55,4.56,80.71,0
Raw,9/12/2014 21:20,42.63,45,102,234,54,4.54,77.51,0
Raw,9/12/2014 21:21,43.6,42.45,98,220,52,4.11,79.27,0
Raw,9/12/2014 21:22,44.61,42.3,95,224,52,4.05,81.11,0
Raw,9/12/2014 21:23,42.03,44.68,101,237,52,4.56,76.42,0
Raw,9/12/2014 21:24,43.85,42.66,100,220,54,4.19,79.73,0
Raw,9/12/2014 21:25,43.55,43,104,233,55,4.61,79.18,0
Raw,9/12/2014 21:26,42.63,44.5,96,220,53,4.02,77.51,0
Raw,9/12/2014 21:27,43.69,44.1,105,234,53,4.68,79.44,0
Raw,9/12/2014 21:28,44.87,42.79,105,236,54,4.72,81.58,0
Raw,9/12/2014 21:29,44.36,43.91,95,237,55,4.29,80.65,0
Raw,9/12/2014 21:30,43.34,43.75,100,235,53,4.47,78.80,0
Raw,9/12/2014 21:31,44.28,44.16,100,229,52,4.36,80.51,0
Raw,9/12/2014 21:32,44.1,42.97,105,220,53,4.40,80.18,0
Raw,9/12/2014 21:33,44.01,43.05,105,227,54,4.54,80.02,0
Raw,9/12/2014 21:34,44.41,44.42,105,238,53,4.76,80.75,0
Raw,9/12/2014 21:35,42.52,44.15,99,235,55,4.43,77.31,0
Raw,9/12/2014 21:36,44.95,43.8,104,230,55,4.55,81.73,0
Raw,9/12/2014 21:37,44.73,44.72,95,230,53,4.16,81.33,0
Raw,9/12/2014 21:38,43.67,43.14,103,234,53,4.59,79.40,0
Raw,9/12/2014 21:39,44.94,42.19,104,234,53,4.63,81.71,0
Raw,9/12/2014 21:40,42.94,42.27,100,221,54,4.21,78.07,0
Raw,9/12/2014 21:41,43.33,43.99,100,238,52,4.53,78.78,0
Raw,9/12/2014 21:42,43.81,42.02,104,240,54,4.75,79.65,0
Raw,9/12/2014 21:43,44.17,44.43,99,231,53,4.35,80.31,0
Raw,9/12/2014 21:44,44.68,42.33,103,234,54,4.59,81.24,0
Raw,9/12/2014 21:45,42.09,40.56,102,222,52,4.31,76.53,0
Raw,9/12/2014 21:46,40.53,40.22,96,219,47,4.00,73.13,0
Raw,9/12/2014 21:47,41.59,40.83,96,191,52,3.49,74.24,0
Raw,9/12/2014 21:48,41.66,40.78,81,213,54,3.29,74.15,0
Raw,9/12/2014 21:49,42.08,40.59,82,214,49,3.34,73.80,0
Raw,9/12/2014 21:50,42.3,42.27,99,218,52,4.11,76.85,0
Raw,9/12/2014 21:51,43.42,40.2,96,183,45,3.35,73.09,0
Raw,9/12/2014 21:52,43.33,41,92,188,53,3.29,74.55,0
Raw,9/12/2014 21:53,41.74,43.39,84,215,51,3.44,78.89,0
Raw,9/12/2014 21:54,42.05,41.54,83,217,46,3.43,75.53,0
Raw,9/12/2014 21:55,41.84,42.83,85,188,52,3.04,77.87,0
Raw,9/12/2014 21:56,42.17,43.01,100,203,50,3.87,78.20,0
Raw,9/12/2014 21:57,43.51,41.18,90,186,46,3.19,74.87,0
Raw,9/12/2014 21:58,43.54,41.72,87,208,47,3.45,75.85,0
Raw,9/12/2014 21:59,43,43.44,90,205,45,3.51,78.98,0
Raw,9/12/2014 22:00,40.83,43.66,98,214,47,3.99,79.38,0
Raw,9/12/2014 22:01,43.46,42.35,88,202,50,3.38,77.00,0
Raw,9/12/2014 22:02,42.86,42.18,95,213,45,3.85,76.69,0
Raw,9/12/2014 22:03,41.46,40.89,96,199,54,3.64,74.35,0
Raw,9/12/2014 22:04,42.79,42.57,91,219,46,3.79,77.40,0
Raw,9/12/2014 22:05,40.92,42.91,92,210,47,3.68,78.02,0
Raw,9/12/2014 22:06,40.87,40.48,83,201,48,3.18,73.60,0
Raw,9/12/2014 22:07,42.48,40.33,85,218,51,3.53,73.33,0
Raw,9/12/2014 22:08,42.27,42.97,87,198,50,3.28,78.13,0
Raw,9/12/2014 22:09,41.18,40.11,92,205,49,3.59,72.93,0
Raw,9/12/2014 22:10,43.36,40.7,98,200,54,3.73,74.00,0
Raw,9/12/2014 22:11,41.14,40.37,80,203,48,3.09,73.40,0
Raw,9/12/2014 22:12,41.21,43.55,83,198,55,3.13,79.18,0
Raw,9/12/2014 22:13,42.29,41.33,99,186,51,3.51,75.15,0
Raw,9/12/2014 22:14,43.56,40.66,98,193,55,3.60,73.93,0
Raw,9/12/2014 22:15,40.09,42.2,100,205,48,3.90,76.73,0
Raw,9/12/2014 22:16,41.43,43.47,83,203,53,3.21,79.04,0
Raw,9/12/2014 22:17,43.63,42.61,95,181,55,3.27,77.47,0
Raw,9/12/2014 22:18,41.67,43.77,98,185,55,3.45,79.58,0
Raw,9/12/2014 22:19,43.87,42.73,83,200,55,3.16,77.69,0
Raw,9/12/2014 22:20,40.73,43.67,86,183,46,3.00,79.40,0
Raw,9/12/2014 22:21,43.8,42.68,99,217,53,4.09,77.60,0
Raw,9/12/2014 22:22,43.62,41.32,86,187,49,3.06,75.13,0
Raw,9/12/2014 22:23,42.51,41.05,88,219,55,3.67,74.64,0
Raw,9/12/2014 22:24,41.7,43.99,93,208,54,3.68,79.98,0
Raw,9/12/2014 22:25,41.18,42.73,98,207,49,3.86,77.69,0
Raw,9/12/2014 22:26,43.82,41.13,82,192,45,3.00,74.78,0
Raw,9/12/2014 22:27,42.88,41.84,93,188,46,3.33,76.07,0
Raw,9/12/2014 22:28,43.18,43.13,80,180,47,2.74,78.42,0
Raw,9/12/2014 22:29,43.69,43.12,90,210,46,3.60,78.40,0
Raw,9/12/2014 22:30,44,41.17,95,204,54,3.69,74.85,0
Raw,9/12/2014 22:31,40.95,41.59,90,193,55,3.31,75.62,0
Raw,9/12/2014 22:32,43.64,42.55,88,193,50,3.23,77.36,0
Raw,9/12/2014 22:33,43.05,40.16,98,215,53,4.01,73.02,0
Raw,9/12/2014 22:34,43.16,42.8,100,210,51,4.00,77.82,0
Raw,9/12/2014 22:35,43.84,42.37,96,198,50,3.62,77.04,0
Raw,9/12/2014 22:36,40.9,41.17,98,208,53,3.88,74.85,0
Raw,9/12/2014 22:37,43.73,42.54,89,180,51,3.05,77.35,0
Raw,9/12/2014 22:38,41.6,40.68,85,217,46,3.51,73.96,0
Raw,9/12/2014 22:39,40.62,43.8,85,197,52,3.19,79.64,0
Raw,9/12/2014 22:40,42.08,43.91,96,189,51,3.45,79.84,0
Raw,9/12/2014 22:41,41.01,40.69,91,183,50,3.17,73.98,0
Raw,9/12/2014 22:42,43.62,41.82,88,187,49,3.13,76.04,0
Raw,9/12/2014 22:43,43.14,43.81,87,217,46,3.59,79.65,0
Raw,9/12/2014 22:44,42.26,41.96,80,210,46,3.20,76.29,0
Raw,9/12/2014 22:45,40.03,41.54,87,186,54,3.08,75.53,0
Raw,9/12/2014 22:46,42.35,43,95,193,55,3.49,78.18,0
Raw,9/12/2014 22:47,41.04,41.59,83,213,49,3.37,75.62,0
Raw,9/12/2014 22:48,40.51,42.88,86,183,45,3.00,77.96,0
Raw,9/12/2014 22:49,40.36,40.19,82,212,54,3.31,73.07,0
Raw,9/12/2014 22:50,43.09,43.38,81,189,53,2.91,78.87,0
Raw,9/12/2014 22:51,42,40.23,90,194,45,3.32,73.15,0
Raw,9/12/2014 22:52,40.48,43.68,80,186,46,2.83,79.42,0
Raw,9/12/2014 22:53,42.36,40.44,92,195,47,3.42,73.53,0
Raw,9/12/2014 22:54,43.16,43.51,86,217,46,3.55,79.11,0
Raw,9/12/2014 22:55,40.47,42.67,85,194,49,3.14,77.58,0
Raw,9/12/2014 22:56,42.44,41.39,85,206,51,3.33,75.25,0
Raw,9/12/2014 22:57,40.1,43.06,91,181,51,3.14,78.29,0
Raw,9/12/2014 22:58,42.76,41.23,96,197,54,3.60,74.96,0
Raw,9/12/2014 22:59,40.06,41.47,87,189,45,3.13,75.40,0
Raw,9/12/2014 23:00,42.73,40.77,89,202,52,3.42,74.13,0
Raw,9/12/2014 23:01,40.69,42.97,99,216,48,4.07,78.13,0
Raw,9/12/2014 23:02,43.12,43.82,94,218,52,3.90,79.67,0
Raw,9/12/2014 23:03,40.61,40.59,100,212,45,4.04,73.80,0
Raw,9/12/2014 23:04,40.72,43.13,86,189,48,3.09,78.42,0
Raw,9/12/2014 23:05,43.05,43.9,88,180,51,3.02,79.82,0
Raw,9/12/2014 23:06,43.09,43.27,93,214,47,3.79,78.67,0
Raw,9/12/2014 23:07,40.1,41.47,96,192,50,3.51,75.40,0
Raw,9/12/2014 23:08,41.75,43.43,100,189,50,3.60,78.96,0
Raw,9/12/2014 23:09,41.05,42.67,85,216,50,3.50,77.58,0
Raw,9/12/2014 23:10,43.17,41.12,84,194,45,3.10,74.76,0
Raw,9/12/2014 23:11,42.3,43.73,94,199,52,3.56,79.51,0
Raw,9/12/2014 23:12,43.98,42.83,83,182,47,2.88,77.87,0
Raw,9/12/2014 23:13,40.27,43.25,85,189,48,3.06,78.64,0
Raw,9/12/2014 23:14,43.84,42.32,91,203,50,3.52,76.95,0
Raw,9/12/2014 23:15,41.45,43.39,86,194,48,3.18,78.89,0
Raw,9/12/2014 23:16,40.03,43.61,81,219,51,3.38,79.29,0
Raw,9/12/2014 23:17,42.33,43.79,99,210,51,3.96,79.62,0
Raw,9/12/2014 23:18,41.58,40.96,87,217,48,3.59,74.47,0
Raw,9/12/2014 23:19,41,42.95,80,184,45,2.80,78.09,0
Raw,9/12/2014 23:20,40.49,43.13,89,184,50,3.12,78.42,0
Raw,9/12/2014 23:21,42.13,40.49,93,217,53,3.84,73.62,0
Raw,9/12/2014 23:22,40.73,43.36,97,195,53,3.60,78.84,0
Raw,9/12/2014 23:23,42.82,41.23,83,187,53,2.96,74.96,0
Raw,9/12/2014 23:24,40.57,41.76,99,209,47,3.94,75.93,0
Raw,9/12/2014 23:25,41.59,42.44,100,219,50,4.17,77.16,0
Raw,9/12/2014 23:26,43.63,40.18,85,205,48,3.32,73.05,0
Raw,9/12/2014 23:27,42.34,40.43,87,182,46,3.01,73.51,0
Raw,9/12/2014 23:28,43.75,43.09,80,190,47,2.89,78.35,0
Raw,9/12/2014 23:29,43.8,40.4,90,185,48,3.17,73.45,0
Raw,9/12/2014 23:30,43.97,40.82,91,203,50,3.52,74.22,0
Raw,9/12/2014 23:31,40.34,40.99,85,184,50,2.98,74.53,0
Raw,9/12/2014 23:32,41.53,43.64,90,184,46,3.15,79.35,0
Raw,9/12/2014 23:33,43.25,42.65,98,187,48,3.49,77.55,0
Raw,9/12/2014 23:34,41.87,43.61,94,200,55,3.58,79.29,0
Raw,9/12/2014 23:35,40.9,41.01,87,188,55,3.11,74.56,0
Raw,9/12/2014 23:36,42.36,40.34,87,208,45,3.45,73.35,0
Raw,9/12/2014 23:37,40.92,43.69,82,183,49,2.86,79.44,0
Raw,9/12/2014 23:38,41.05,41.67,86,196,46,3.21,75.76,0
Raw,9/12/2014 23:39,42.33,43.01,97,210,53,3.88,78.20,0
Raw,9/12/2014 23:40,42.03,43.39,82,210,50,3.28,78.89,0
Raw,9/12/2014 23:41,40.1,40.35,81,215,51,3.32,73.36,0
